asin,sentence,helpful,main_image_url,product_title
B0007U00XK,I suggest you buy this lens for the 10mm and keep it at 10mm because the 10mm wide end is really where it's at and the reason to buy this lens over the alternatives.,1.7,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
B001SEQPGK,"From the much larger lense to the bigger screen, there is no comparison.",1.4,http://ecx.images-amazon.com/images/I/71KLvmtcN9L.jpg,Sony Cyber-shot DSC-W290 12 MP Digital Camera with 5x Optical Zoom and Super Steady Shot Image Stabilization
B000P0J09C,This is a must see movie that's essentially broken in 2 parts.,1.2,http://ecx.images-amazon.com/images/I/81trsp4+MEL.jpg,Full Metal Jacket
B003IHUHGE,for when i am walking around.)The,0.3,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
B002NKM4C2,"Compared to the earlier, 2003 model of DVD/CD five disc player, happily it is the equal in sound, to me.",1.5,http://ecx.images-amazon.com/images/I/71sr3IboLOL.jpg,Yamaha CD-C600BL 5-Disc CD Changer (Black)
B00000J0JF,We had pretty mixed reactions.,0.3,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B00AR1G3FS,Henley's version of Wasted Time from Life in the Fast Lane LP blew me away.,1.0,http://ecx.images-amazon.com/images/I/71EOyWgfeqL.jpg,Farewell Live From Melbourne [Blu-ray]
B000P0J09C,in the second section asks whether the official stated purpose for war runs counter to the experiences of those on the front lines.,1.0,http://ecx.images-amazon.com/images/I/81trsp4+MEL.jpg,Full Metal Jacket
0451232852,I do not usually read books of 920 pages but this one was great!,1.9,http://ecx.images-amazon.com/images/I/91zB9X+jhwL.jpg,Fall of Giants: Book One of the Century Trilogy
B00CKH9URU,I bought one for my older son for Christmas and it didnt even last a week.,0.8,http://ecx.images-amazon.com/images/I/7178tVWycxL.jpg,Max Steel Interactive Steel with Turbo Sword
B003G55KVA,My 4 year old son loves to copy the expressions and positions of them.,1.5,http://ecx.images-amazon.com/images/I/51HaQikn1aL.jpg,Monkey Figures 25 Tiny Plastic Monkey Figures Party Favors by A&A
B00000J0JF,Game lasts about 20 mins so is perfect.,1.7,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
B004OS8J98,and I'd have no hesitation in purchasing through them again.,1.1,http://ecx.images-amazon.com/images/I/81R0TRuy0qL.jpg,Fisher-Price Imaginext DC Super Friends Batcave
0399162089,My only complaint is that I wish it were spiral bound for easier coloring.,1.3,http://ecx.images-amazon.com/images/I/A1aGNgxeIcL.jpg,Outside the Lines: An Artists' Coloring Book for Giant Imaginations
B0000DZTIW,The movie would never be so good without this great music.,1.4,http://ecx.images-amazon.com/images/I/71-BdYl9vzL.jpg,The Last Samurai
B008MPKAPK,"I like that it is simple in its design, without too many buttons and such, but it just does not do its job as a radio, forget about getting any shortwave stations!",1.7,http://ecx.images-amazon.com/images/I/416jPdinWNL.jpg,"Kaito KA321 Pocket-size 10-Band AM/FM Shortwave Radio with DSP (Digital Signal Processing), Black"
B002NKM4C2,Playing devices don't get much longer than 5 disc.,1.7,http://ecx.images-amazon.com/images/I/71sr3IboLOL.jpg,Yamaha CD-C600BL 5-Disc CD Changer (Black)
B0018QROM2,Don't need turn up the volume to hear voices any more.,1.5,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B0007U00XK,Mine was obviously a very good sample.,1.1,http://ecx.images-amazon.com/images/I/413Fhglwy8L.jpg,Sigma 10-20mm f/4-5.6 EX DC HSM Lens
B003IHUHGE,"\"I found that most rock is not compatible, and I tried even going to some classic pre-loudness-war type music like \"\"Deep Purple - Machine Head\"\"","or even more subdued laid back rock like \"\"Mad Season - Above\"\" and while listenable the focus was too forward and bright.\"",1.3,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg
B00NAPJ8DM,"No one ever noticed a difference and they work just fine with other bricks, brand name and otherwise.",1.2,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B00000FCBH,"Okay, I got to agree that some of his lyrics are quite explicit, but hey, he's an artist and if thats how he chooses to express himself then",1.6,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
0671015206,"While this book is not a how to become a millionaire guide, by looking at the habits of first generation millionaires, it makes it seem within one's grasp.",1.6,http://ecx.images-amazon.com/images/I/81U+NbG9TqL.jpg,The Millionaire Next Door
B00XI057M0,"He imports one of the techies who work for him into his mountain hermitage-cum-lab, telling the guy that he's the one being tested.",0.7,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
B00000J0JF,My wife and I love the game for the above reasons and for the fact that it can be played by adults as well.,1.5,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
0671700758,BUT TURNED UP TO ME PROMPTLY AND IN GREAT CONDITION.,0.7,http://ecx.images-amazon.com/images/I/411zKO0BCRL.jpg,"Psycho-Cybernetics, A New Way to Get More Living Out of Life"
B0042FDCMM,"Now, she has released this relatively new one for those in her age bracket and younger.",0.8,http://ecx.images-amazon.com/images/I/41Czp+U5ZLL.jpg,Jane Fonda: Prime Time – Walkout
0399157867,"I have read all of Sue Grafton's book, and fully expected this one to be as good as the others, and it even exceeded my expectations.",1.6,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B00C30FCUI,:) THANK YOU FOR AWESOME CUSTOMER SERVICE!!,1.0,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B000L212HC,Best magician film i've seen.,1.6,http://ecx.images-amazon.com/images/I/51whgYqON5L.jpg,The Prestige [Blu-ray]
0375703764,Some of the pages only have one word on them.,1.2,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B001DKO7R8,I keep this as a backup with my Canon 5D cameras.,1.3,http://ecx.images-amazon.com/images/I/51T6HPiV0QL.jpg,SD/SDHC/MMC/Eye-Fi card to Compact Flash CF Type II Adapter for Professional DSLR Digital SLR Camera PDA Pocket PC
0375703764,this book is a creative masterpiece.,1.7,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B0010K8IM6,Cheap price and great amp.,1.5,http://ecx.images-amazon.com/images/I/61veTElGitL.jpg,"Pyle 3000 Watt Premium Home Audio Power Amplifier - Portable 4 Channel Surround Sound Stereo Receiver w/ Speaker Selector & Remote - For Amplified TV, Subwoofer Speakers, Theater & PA System - PT3300"
B0017O3UHI,Researched the available broadcast channels in my area and determined that most were 41 miles away on Mt. Wilson.,1.0,http://ecx.images-amazon.com/images/I/61k4i1jeQFL.jpg,Antennas Direct C2 ClearStream Television Antenna
0375703764,Loved It!Okay now for the rantings of a complete fanboy of House Of Leaves...,1.4,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00C30FCUI,I have been using the headphones for the past week and have not had any problems with them.,1.55,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
B00000J0JF,The sliding pieces can also come apart if you're not careful,1.4,http://ecx.images-amazon.com/images/I/A1uDIngqMDL.jpg,Ravensburger Labyrinth
0470474874,Definitely worth every penny,1.4,http://ecx.images-amazon.com/images/I/51p1iitErRL.jpg,Excel 2010 Bible
0375703764,Please don't misunderstand--,0.3,http://ecx.images-amazon.com/images/I/810pcXb+l3L.jpg,House of Leaves
B00NAPJ8DM,"Contrary to some reports they are not too tight, my 4 year old has no problem putting them together or pulling them apart.",1.4,http://ecx.images-amazon.com/images/I/51iuUDn1osL.jpg,Building Bricks - 1000 pc Bulk Blocks w 54 Roof Pieces and Better Variety - Tight Fit with All Brands
B002NKM4C2,Superb for the (modestly high) price.,1.5,http://ecx.images-amazon.com/images/I/71sr3IboLOL.jpg,Yamaha CD-C600BL 5-Disc CD Changer (Black)
B0000658L4,I plan to buy more for other grandchildren.,1.5,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
0451414047,"I wish the book would have been more about her & her final days, maybe even more about how Chris felt during the trial would have been worth reading about.",1.0,http://ecx.images-amazon.com/images/I/51kOlFQ7DpL.jpg,"To Selena, with Love"
0451232852,"but I enjoy true historical fiction, not soft porn ( not even good enough to be called a romance novel).",1.7,http://ecx.images-amazon.com/images/I/91zB9X+jhwL.jpg,Fall of Giants: Book One of the Century Trilogy
B0018QROM2,"We have this in a large family room with high ceilings and it has no problems delivering quality sound, even at low volume levels.",2.0,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B0007QKMQY,"But not only..I decided (shame on me for not returning it) to ship the camera to Canon, I thought it would be fixed for free and then it would be ok.",0.9,http://ecx.images-amazon.com/images/I/51G31QKNJFL.jpg,Canon Digital Rebel XT 8MP Digital SLR Camera
0399157867,I have all the Kinsey Milhone books and just love them!,1.3,http://ecx.images-amazon.com/images/I/81YrIbqV3OL.jpg,V is for Vengeance: A Kinsey Millhone Novel
B000NP46K2,Why only 4 stars you ask then?,0.6,http://ecx.images-amazon.com/images/I/41OuPC6mbgL.jpg,Canon EF 16-35mm f/2.8L II USM Ultra Wide Angle Zoom Lens
0451414047,Rest In Paradise Selena Quintanilla Perez.,0.5,http://ecx.images-amazon.com/images/I/51kOlFQ7DpL.jpg,"To Selena, with Love"
B00004UFOO,Cannot beat Amazon and their suppliers.,0.8,http://ecx.images-amazon.com/images/I/71RDhTiphOL.jpg,Crayola Washable Super Tips
B00AR1G3FS,it's arrival in the next couple of days.,0.3,http://ecx.images-amazon.com/images/I/71EOyWgfeqL.jpg,Farewell Live From Melbourne [Blu-ray]
B003HC9JIW,Leslie talks you thru the steps and users can still go at their own pace!!,1.1,http://ecx.images-amazon.com/images/I/51u7P1dbtxL.jpg,Start! Walking At Home with Leslie Sansone:  Beginner/Intermediate - 1 & 2 Mile Walk
B00C30FCUI,This gives these headphones a unique look and feel.,1.6,http://ecx.images-amazon.com/images/I/416HU0yr35L.jpg,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone (Black)
0670012335,it came in a board book or stiffer page format.,1.0,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
B000OG88NQ,It's loud and matches my wood furniture nicely.,1.36,http://ecx.images-amazon.com/images/I/31T-cEmAjuL.jpg,Sony SS-CR3000 Center and Rear Channel Speaker Package
0670012335,Then the adults intervene and peace is restored.,0.6,http://ecx.images-amazon.com/images/I/A1ks6FGtr0L.jpg,Llama Llama Time to Share
0061235970,Read a review that was misleading.,0.9,http://ecx.images-amazon.com/images/I/61ARpCYs2bL.jpg,Fancy Nancy: Tea for Two
B00000FCBH,"shipped quickly, very satisfied with purchase",1.4,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B0002COTDA,Nor would you find the classic whodunit that would leave the identity of the killer a mystery until the last second.,0.6,http://ecx.images-amazon.com/images/I/41pYBQGm-2L.jpg,Columbo - The Complete First Season
B00VG90446,"I use to charge my cell phone, phone's headset, everything else.",1.2,http://ecx.images-amazon.com/images/I/51O-QlBLZKL.jpg,"Flexion KS-902 Kinetic Series Wireless Bluetooth Noise Cancelling Headphones with Microphone, Black"
B0000DZTIW,You could easily enjoy this having not seen the film,0.7,http://ecx.images-amazon.com/images/I/71-BdYl9vzL.jpg,The Last Samurai
B0000658L4,He was making pizza for everyone.,0.6,http://ecx.images-amazon.com/images/I/811Z0XZZtVL.jpg,Melissa & Doug Pizza Party Wooden Play Food Set
1402241372,And speaking of the end: What an ending!,1.2,http://ecx.images-amazon.com/images/I/51gMZ3KRoML.jpg,The Winter Sea
B00000FCBH,the reason I say it was put out to early is because some of his #1 hits weren't out before this album was.,1.0,http://ecx.images-amazon.com/images/I/51iQ7z1W0jL.jpg,2Pac Greatest Hits
B000002KHF,His music can sometimes be difficult and obscure.,0.8,http://ecx.images-amazon.com/images/I/51RV37clhWL.jpg,Moondance
B008MPKAPK,"Also, when tuning in a particular station, rocking the tuning wheel is needed for the unit to fully lock onto the frequency.",1.9,http://ecx.images-amazon.com/images/I/416jPdinWNL.jpg,"Kaito KA321 Pocket-size 10-Band AM/FM Shortwave Radio with DSP (Digital Signal Processing), Black"
B00XI057M0,The cgi and special effects are first class.,1.4,http://ecx.images-amazon.com/images/I/51Kj+eNusaL.jpg,Ex Machina [Blu-ray + Digital HD]
B00KU9LQUO,"Most games are over in 20 minutes, so you can play several rounds.",1.4,http://ecx.images-amazon.com/images/I/91H7TLUPYqL.jpg,King of New York Board Game
B002ZG99CC,"All in all, I thought this was an excellent movie for the whole family.",1.45,http://ecx.images-amazon.com/images/I/91z8IaTWVJL.jpg,The Karate Kid
B0018QROM2,The Polk Audios sound great and they came lickitity quick thanks to Amazon Prime.,1.7,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B00L5LDWP8,"Was exactly what I expected when ordering, however the screws and the nuts don’t match up right.",1.7,http://ecx.images-amazon.com/images/I/81JsQZ4OynL.jpg,Radio Flyer Little Toy Wagon
B00000F1D3,But I really like this album,1.2,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
B00DPKQ60A,but if she was happy so was I.,0.4,http://ecx.images-amazon.com/images/I/61gkJ76UizL.jpg,Yours Truly
B000L212HC,The disk is well made and the audio visual quality is good.,1.5,http://ecx.images-amazon.com/images/I/51whgYqON5L.jpg,The Prestige [Blu-ray]
B0018QROM2,Again I don't think I need centers that deliver so much bass.,0.8,http://ecx.images-amazon.com/images/I/51f7PG9wHNL.jpg,Polk Audio CS10 Center Channel Speaker Single
B003IHUHGE,All together with the mobile feature makes these headphones the best ever!The price tag gave me pause,1.6,http://ecx.images-amazon.com/images/I/71mkuO-o5nL.jpg,Bowers & Wilkins P5 Headphones - Black
B003RHZ66Q,"If you decide to add this movie to your collection, luckily it's reasonably priced for what it is (and for less than the dolls, to boot).",1.5,http://ecx.images-amazon.com/images/I/51VSSaW5VAL.jpg,Barbie: A Fashion Fairytale
B00000F1D3,One would need to a Cher fan possessed.,0.9,http://ecx.images-amazon.com/images/I/41H0Y95GM1L.jpg,Believe
B00HWWDV5A,The man has one of the best voices period .,1.5,http://ecx.images-amazon.com/images/I/71Zv11kUTjL.jpg,Symphonica
B00081NX5U,", good would probably be a stretch for me overall.",1.4,http://ecx.images-amazon.com/images/I/51GQZT32D9L.jpg,iPod Detachable Receiver 7
B000002IAO,Flashing back to the 60's.,0.2,http://ecx.images-amazon.com/images/I/91erUc5swfL.jpg,In-A-Gadda-Da-Vida
B000W7F5SS,Looking forward to the next in the series!,1.0,http://ecx.images-amazon.com/images/I/91E7TPDbSfL.jpg,Harry Potter and the Order of the Phoenix (Widescreen Edition)
B003G9ZQQA,"The quality is outstanding in every respect, I could not be more pleased with this purchase.",1.7,http://ecx.images-amazon.com/images/I/71UfDbZMb9L.jpg,Mexican Train Dominoes
B0002COTDA,The car & his old trench coat are almost as famous as his character.,0.8,http://ecx.images-amazon.com/images/I/41pYBQGm-2L.jpg,Columbo - The Complete First Season
B000002KB8,The title track is anchored by the first of what would be many slow yet memorable guitar riffs that Iommi would compose.,1.3,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
B00DPKQ60A,I was not disappointed!!!!,1.4,http://ecx.images-amazon.com/images/I/61gkJ76UizL.jpg,Yours Truly
B000002KB8,You can say that with all the hippie stuff that was going around in the late sixties and early seventies that they were a call back to reality of the harder things in life as well as a darker spiritual side to confront the moral conseravatives that came before.,1.4,http://ecx.images-amazon.com/images/I/81K4W71c38L.jpg,Black Sabbath
014312417X,"The author describes the path of many famous figures in sciences, arts, sports, and many other fields, and illustrates, how and why they became masters in their field.",1.2,http://ecx.images-amazon.com/images/I/71LRdEUOmNL.jpg,Mastery
B000BN8Y2W,Shocked and disappointed at the colour.,1.4,http://ecx.images-amazon.com/images/I/71GMzHZOTDL.jpg,Jr. Fire Fighter Suit with embroidered Cap
